Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.002,0.0075,181002.25,179286.16,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.005,0.002,181544.17,180279.69,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.005,0.005,181544.17,179737.77,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.005,0.0075,181544.17,179286.16,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.0075,0.002,181995.78,180279.69,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.0075,0.005,181995.78,179737.77,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.0075,0.0075,181995.78,179286.16,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.002,0.002,182794.36,182064.64,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.002,0.005,182794.36,181517.35,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.002,0.0075,182794.36,181061.28,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.005,0.002,183341.65,182064.64,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.005,0.005,183341.65,181517.35,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.005,0.0075,183341.65,181061.28,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.0075,0.002,183797.72,182064.64,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.0075,0.005,183797.72,181517.35,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,2%,182429.5,2026-01-28 10:00:00,,0.0075,0.0075,183797.72,181061.28,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.002,0.002,184207.9,183472.54,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.002,0.005,184207.9,182921.02,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.002,0.0075,184207.9,182461.42,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.005,0.002,184759.42,183472.54,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.005,0.005,184759.42,182921.02,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.005,0.0075,184759.42,182461.42,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.0075,0.002,185219.02,183472.54,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.0075,0.005,185219.02,182921.02,False
2026-01-28,^BVSP,open_vs_prev_close,182020.02,2026-01-27 16:00:00,SELL,1%,183840.22,2026-01-28 10:00:00,,0.0075,0.0075,185219.02,182461.42,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.002,0.002,184113.54,183378.56,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.002,0.005,184113.54,182827.32,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.002,0.0075,184113.54,182367.95,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.005,0.002,184664.78,183378.56,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.005,0.005,184664.78,182827.32,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.005,0.0075,184664.78,182367.95,False
2026-01-28,^BVSP,open_vs_prev_max_vol_close,181926.78,2026-01-27 10:00:00,SELL,1%,183746.05,2026-01-28 10:00:00,,0.0075,0.002,185124.15,183378.56,False
